id,title,is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,created,discount_price_amount,price_detail_amount,published_time_year,published_time_month,category
2655022,LinkedIn Advanced. Lead Generation Strategies For B2B Sales,True,385,4.68182,58,27,0,2019-11,455.0,5760.0,2019,11,[]
2200300,Ultimate MT4 Beginner Course! An Introduction To MetaTrader4,True,41,4.6,5,45,0,2019-02,455.0,1280.0,2019,5,[]
1912960,Proven Business Model for Digital Marketing Home Business,True,66,3.8,11,63,0,2018-09,455.0,8640.0,2018,9,[]
1564738,Javascript Programming For Everyone,True,3389,4.35,97,27,0,2018-02,455.0,8640.0,2018,2,['javascript']
2899700,How to facilitate online Scrum and Agile training with Miro,True,48,3.75,11,8,0,2020-03,455.0,8640.0,2020,3,['agile']
2716668,Python Scripting in Blender with Practical Projects,True,512,4.2931,89,28,0,2019-12,455.0,8640.0,2019,12,"['python', 'blender']"
2248778,Build Web Base Network Automation Apps using Python Django,True,438,4.29167,44,28,0,2019-03,455.0,5760.0,2020,3,"['automation', 'python', 'django']"
972948,How to make Visually Appealing and Powerful Presentations,True,506,3.75,20,11,0,2016-10,455.0,4800.0,2016,10,[]
956068,Legitimate Ways To Earn Money Online,True,3916,3.95,31,37,0,2016-09,455.0,8640.0,2016,11,[]
1473446,Oracle PL/SQL is My Game: EXAM 1Z0-144,True,6459,4.44805,1080,220,0,2017-12,455.0,8640.0,2018,1,['pl/sql']
2182946,Advanced Cyber & Social Media Intelligence Analysis,True,217,4.1,36,41,0,2019-01,455.0,8640.0,2019,2,[]
2097544,Python Concurrency Simplified,True,135,3.2,18,66,0,2018-12,455.0,8640.0,2018,12,['python']
1365554,A Practical Introduction to  Statistical Machine Translation,True,56,3.2,12,21,0,2017-09,455.0,6400.0,2018,3,[]
2312620,JavaScript Breakout Game from scratch with only JavaScript,True,2798,4.27778,9,29,0,2019-04,455.0,1280.0,2019,4,['javascript']
785782,Learn Mobile App Development with Ionic Framework,True,447,4.4,70,31,0,2016-03,455.0,2560.0,2016,3,['ionic']
2970364,"Structures, Unions, Enums for C Programming MCQ Practice",True,3357,3.75,14,0,6,2020-04,455.0,1280.0,2020,4,['c']
1736080,Forex Trading Price Action: Advanced Swing Trading Strategy,True,5262,4.609,1237,63,0,2018-06,455.0,8640.0,2018,7,[]
2454142,SQL For Beginners: Learn to communicate with databases,True,2688,4.3,20,46,0,2019-07,455.0,1280.0,2019,7,['sql']
1337374,Complete Python 3 Masterclass Journey,True,17380,4.47917,2411,108,0,2017-09,455.0,8640.0,2018,2,['python']
545250,Learn SQL with Examples - Simple Select,True,635,3.95,19,13,0,2015-07,455.0,1280.0,2015,7,['sql']
1347004,Understanding and developing Emotional Intelligence,True,13396,4.19608,5177,21,0,2017-09,474.0,3200.0,2017,10,[]
522140,QlikView Server and Publisher,True,1439,4.61765,374,64,0,2015-06,800.0,3200.0,2016,1,[]
3374562,CAMS EXAM EXTREME - 60 CASE STUDY QUESTIONS,True,17,0.0,0,0,2,2020-07,455.0,1280.0,2020,7,[]
147658,Projects in Android,True,1782,1.65,36,60,0,2014-01,455.0,3840.0,2014,8,[]
2441694,Red Hat System Administration I – SA1 (RHEL8),True,2102,4.30208,333,97,0,2019-07,455.0,6400.0,2019,7,[]
38097,Becoming A Writer,True,15279,4.3947400000000005,557,19,0,2013-01,455.0,1280.0,2013,1,[]
2904294,The Forex Terminology Course,True,1195,3.625,4,0,2,2020-03,455.0,1280.0,2020,3,[]
2323640,Cisco CCNP Route 300-101 Practice Tests,True,183,4.35,15,0,4,2019-04,455.0,6400.0,2019,4,['cisco']
145812,HTML FOR BEGINNERS,True,1802,4.3,25,16,0,2014-01,455.0,1280.0,2014,1,['html']
94448,Learn SAP Financial Accounting - Online Training,True,3772,4.27632,566,10,0,2013-09,488.0,4800.0,2013,9,['sap']
544762,Launch a Woocommerce Store Start to Finish (2015),True,1860,4.2,30,38,0,2015-07,455.0,1280.0,2015,12,[]
2006972,Blockchain for Business: How To Make Money With Blockchain,True,1179,4.0,36,12,0,2018-11,455.0,6400.0,2018,11,['blockchain']
137144,Public Speaking and Presentations Pro: No Beginners Allowed!,True,15664,4.54528,2438,14,0,2013-12,474.0,8960.0,2013,12,[]
3220433,Master Machine Translation Post Editing & Emerging Jobs,True,67,4.16667,18,18,0,2020-06,455.0,1280.0,2020,7,[]
2238782,Getting Started with .NET Core Clean Architecture,True,4005,4.38235,630,64,0,2019-02,455.0,3520.0,2019,4,"['.net', 'clean']"
3156602,Data Visualization with Tableau,True,43,4.6,10,51,0,2020-05,455.0,1280.0,2020,5,[]
1501508,Version Control with Git,True,74,3.95,10,20,0,2018-01,455.0,8000.0,2018,4,['git']
506618,LinkedIn Lectures,True,222,4.5,32,87,0,2015-05,455.0,6400.0,2015,5,[]
2301276,"Agile Scrum Training, Scrum Master Certification Prep, Tests",True,2149,4.0,22,17,2,2019-04,455.0,8640.0,2019,4,['agile']
2704762,Stock Market Course For Beginners: Complete Guide In English,True,14,3.83333,3,14,0,2019-12,455.0,1600.0,2020,1,[]
1130948,Cyberhacker Series: Hacking Applications,True,1544,3.65,10,9,0,2017-03,455.0,8640.0,2017,7,[]
2598150,FC0-U61 : CompTIA IT Fundamentals Certification Exam Updated,True,703,3.58333,6,0,3,2019-10,455.0,1920.0,2019,10,[]
1470422,How to Win Over Investors | Finance for Entrepreneurs,True,3040,4.0,30,14,0,2017-12,0.0,1280.0,2018,3,[]
3331064,Manual Software Testing+QA+JIRA+Test Rail+AGILE+Database,True,20,3.94444,9,57,0,2020-07,455.0,8640.0,2020,8,[]
3145342,Automation Solutions with Chef Automate,True,34,4.5,13,32,0,2020-05,455.0,8000.0,2020,5,['automation']
2953586,Professional Trading Program,True,30,3.91667,6,59,0,2020-04,455.0,6400.0,2020,4,[]
2190336,Build a Linux Based Raspberry Pi Drone,True,3877,4.34685,531,70,0,2019-02,455.0,8640.0,2019,2,['linux']
2166878,Dart Masterclass Programming Course: iOS/Android Bible,True,18147,3.8,152,73,0,2019-01,455.0,8640.0,2019,2,['dart']
3260430,Forex Trading in Hindi and Urdu ( Basics of Forex market ),True,5,0.0,0,7,0,2020-06,455.0,5120.0,2020,7,[]
982922,The ©GEMBA Methodology,True,96,4.45,19,20,1,2016-10,455.0,1280.0,2018,3,[]
2843080,Laravel Tutorial for Beginners Step by Step,True,5373,4.1,41,19,0,2020-02,455.0,5120.0,2020,3,['laravel']
1891580,PHP in Plain English,True,4106,4.25,14,10,0,2018-09,455.0,3200.0,2018,9,['php']
2461426,Steps To Buying a Semi Truck and Booking Freight,True,56,4.0,14,5,0,2019-07,455.0,4800.0,2019,7,[]
377098,Don't (survey)monkey around: Learn to make your surveys work,True,1426,4.3,119,19,0,2014-12,800.0,3200.0,2015,1,[]
472980,Personal Finance 101,True,1805,4.35,29,20,0,2015-04,455.0,8640.0,2015,7,[]
2347206,1Z0-071 Oracle Database SQL Developer: Certified Associate,True,2125,4.63478,328,213,0,2019-05,455.0,8640.0,2019,7,['sql']
1975020,Hiring Writer Like a PRO Even If You've Never Hired Before,True,78,4.85,14,36,0,2018-10,455.0,2240.0,2018,11,[]
1599220,Dart - Advanced Course,True,28122,4.21875,284,31,0,2018-03,455.0,1280.0,2018,3,['dart']
2432038,Object Process Methodology (OPM) for MBSE,True,6323,3.865380000000002,85,9,0,2019-06,455.0,8640.0,2019,8,[]
3166502,World class Inventory & warehouse management,True,13,3.4,5,7,0,2020-05,1120.0,4480.0,2020,6,[]
1581890,Build e-commerce OOP website with PHP and MongoDB,True,1892,4.15,20,166,0,2018-03,700.0,1280.0,2018,5,"['e-commerce', 'php', 'mongodb']"
1455016,Build an app with ASPNET Core and Angular from scratch,True,50662,4.59567,12048,218,0,2017-12,455.0,8640.0,2017,12,['angular']
1077786,Blockchain FAQs - Answered In 1 Hour,True,805,4.1,29,6,0,2017-01,455.0,8000.0,2017,1,['blockchain']
1693616,New Manager Training: Collaborating With Your Team,True,1351,4.4,38,11,0,2018-05,455.0,1280.0,2018,6,[]
1618808,Exam 70-410: Installing and Configuring Windows Server 2012,True,170,3.75,35,419,0,2018-03,455.0,8640.0,2018,5,[]
1023670,Investing in stocks: Avoid stock market loss,True,1183,4.1,21,14,0,2016-11,455.0,8640.0,2016,11,[]
1478258,Perfect Entry & Exit Forex Strategy,True,338,4.8,54,5,0,2017-12,455.0,8640.0,2018,1,[]
1877104,"Trade Like Pro, Retire With FOREX!",True,25,3.75,4,5,0,2018-08,455.0,8640.0,2018,8,[]
1042062,DsFiverr: Dropshipping On Fiverr | Dominate Fiverr,True,79,4.2,12,14,0,2016-12,455.0,8640.0,2016,12,[]
3146896,Server Side Swift Using Vapor 4 in iOS,True,281,4.6625,40,77,0,2020-05,455.0,1280.0,2020,6,['swift']
1413580,Data Science:Data Mining & Natural Language Processing in R,True,2644,4.60606,264,109,0,2017-10,455.0,8640.0,2017,12,"['natural', 'processing', 'r']"
2752458,Azure Sentinel Training Course - Cloud Native SIEM In Cloud,True,175,4.07407,50,29,0,2020-01,455.0,1280.0,2020,4,[]
34616,Rebuild Pinterest from Scratch with HTML + CSS (Part 1) FREE,True,1463,3.9,22,12,0,2013-01,455.0,1280.0,2013,1,"['html', 'css']"
864886,Agile Retrospective: Continuous Improvement+Kaizen wth Scrum,True,34048,4.35556,425,43,0,2016-05,455.0,8640.0,2016,6,['agile']
1921020,The Complete PowerShell 6.x Masterclass: 3-in-1,True,1123,4.26923,124,69,0,2018-09,455.0,8640.0,2018,9,['powershell']
680482,Learn Angular JS for Beginners - Lite,True,4641,4.15,254,7,0,2015-11,455.0,1280.0,2015,12,['angular']
142350,Media Training: Look Your Best-Get the Exact Quotes You Want,True,3190,4.05,94,130,0,2014-01,455.0,8640.0,2014,1,[]
1516350,Children's Book Profits,True,1775,4.65,128,33,0,2018-01,455.0,1280.0,2019,8,[]
1657852,Unity Tutorial: PacMan 3D,True,209,3.55,22,67,0,2018-04,455.0,6400.0,2018,6,['unity']
1969304,Python From Basic to Advanced with GUI Projects,True,19506,3.9722199999999996,145,75,0,2018-10,455.0,1280.0,2020,4,"['python', 'basic']"
2014178,*NEW* JavaScript Complete Grandmaster 2020. Ongoing updates.,True,687,4.73864,138,215,0,2018-11,455.0,8640.0,2019,6,['javascript']
1417558,Invirtiendo en Renta Fija - Bonos,True,49,4.45,14,22,0,2017-11,455.0,5120.0,2019,1,[]
2339128,MikroTik configuration as failover and firewall setup,True,30,3.5714300000000003,7,8,0,2019-04,455.0,8640.0,2019,4,['firewall']
1737932,Arbitrage 101: The Amazon Course,True,12,3.83333,3,5,0,2018-06,455.0,1280.0,2018,7,[]
604582,Secrets of Buying Auction Properties,True,692,4.0,59,24,0,2015-09,455.0,6080.0,2015,11,[]
2014702,Detecting Memory Leaks in C/C++ Applications,True,422,4.05,32,71,0,2018-11,455.0,6400.0,2019,1,[]
2911490,"Design, Implement and Update the Collection Policy",True,1,5.0,1,18,0,2020-03,455.0,3840.0,2020,7,[]
374700,Business Networking / Face-to-Face Relationship Building,True,723,3.55,20,42,0,2014-12,455.0,1920.0,2015,12,[]
1554054,LEARNING PATH: Blender: 3D Game Development with Blender,True,27,4.5,1,65,0,2018-02,455.0,8640.0,2018,3,['blender']
1311154,SAP ERP-Logistics Execution & Warehouse MGT - Practice Test,True,40,3.0,4,0,2,2017-08,455.0,1280.0,2017,8,['sap']
548392,Business Startup Essentials - Supercharge Your Business,True,628,4.45,17,64,0,2015-07,800.0,3200.0,2015,8,[]
500160,Advanced Apache Spark for Data Scientists and Developers ,True,489,3.5,54,71,0,2015-05,455.0,3200.0,2015,12,['spark']
404148,Protect Your Creative Works with US Copyright Registration,True,829,3.95,29,36,0,2015-01,455.0,5120.0,2015,2,[]
2798040,SAP ABAP Workflow Development for Beginners,True,22,2.8571400000000002,7,6,0,2020-02,455.0,1280.0,2020,2,"['sap', 'abap']"
1763796,PHP for All: A Step-by-Step Guide to Programming PHP,True,3952,4.3,37,53,0,2018-06,455.0,8640.0,2018,7,['php']
637452,Complete Guide to Business Loans,True,575,4.46341,124,51,0,2015-10,455.0,8640.0,2015,12,[]
2642456,How to pitch to investors to secure funding,True,56,4.55,10,12,0,2019-11,455.0,1280.0,2019,11,[]
1580282,IT Security Gumbo: Linux Forensics,True,39,4.15,10,17,0,2018-03,455.0,8640.0,2018,3,['linux']
670644,Apple TV apps. Convert an iPhone app to Apple TV using TVOS ,True,300,4.25,11,42,0,2015-11,455.0,1280.0,2015,11,[]
758738,Salesforce Developer Training with real-time project,True,9004,4.4227300000000005,1466,45,0,2016-02,481.0,8960.0,2016,2,[]
1871128,Django for Beginners: The Ultimate Course for Web Developers,True,6677,3.75,53,41,0,2018-08,455.0,8640.0,2018,9,['django']
826830,Learn Essential JavaScript variables and Primitive Types,True,568,4.16667,9,6,0,2016-04,455.0,2240.0,2016,4,['javascript']
2897276,Advanced Fortigate Configuration,True,140,4.72222,9,22,0,2020-03,455.0,1920.0,2020,3,[]
1361382,Develop Opencv based Facial recognition system using c#,True,549,3.35,114,21,0,2017-09,455.0,6400.0,2017,10,"['opencv', 'c#']"
2233836,Node.js Absolute Beginners Guide - Learn Node From Scratch,True,5509,4.5,90,22,0,2019-02,455.0,8640.0,2019,2,['node.js']
1762794,Programming with Python (for Girls and everyone else),True,1789,3.8,14,44,0,2018-06,455.0,8640.0,2018,7,['python']
2845912,Microsoft Azure Administrator AZ-103 Practice Test 2020,True,686,3.75,8,0,3,2020-03,533.0,1280.0,2020,3,[]
1846476,Ultimate Terraform Bootcamp by School of Devops®,True,202,3.45,28,57,0,2018-08,455.0,6400.0,2018,12,[]
585728,CCIE v5 Technology Focused Lab : EIGRP ..,True,252,4.45,10,11,0,2015-08,455.0,3200.0,2015,8,[]
1195778,Xamarin Forms: Build Android Apps for Absolute Beginners !,True,1319,3.35,17,26,0,2017-04,455.0,6080.0,2017,4,['xamarin']
1262498,Learning Path: Go: Concurrency & Design Patterns for Gophers,True,410,4.2,39,43,0,2017-06,455.0,8640.0,2017,6,[]
1476266,Learn to Build WebVR applications by doing real projects,True,132,3.55,17,12,0,2017-12,455.0,7680.0,2018,1,[]
2726750,How to Start an Etsy T-Shirt Business in 2020 with No Costs!,True,124,4.25,18,60,0,2019-12,455.0,8640.0,2020,1,[]
1462820,Pentesting Web Applications,True,36,3.9,5,16,0,2017-12,455.0,8000.0,2018,1,[]
580124,Optimising People Performance in your team/organisation!,True,1752,4.15,27,8,0,2015-08,455.0,3840.0,2015,12,[]
2596104,Salesforce Certified App Builder Practice Exams,True,34,4.05,13,0,2,2019-10,455.0,1280.0,2019,10,[]
2927654,Working from Home Effectively,True,2726,4.53774,1389,32,0,2020-03,455.0,5760.0,2020,4,[]
2764314,Daily Scalper - Complete Forex Scalping Strategy (blueprint),True,63,3.7,10,30,0,2020-01,1440.0,5760.0,2020,1,[]
666914,Python for Beginners: Learn Python Programming (Python 3),True,40339,4.45357,9881,78,0,2015-11,455.0,8640.0,2015,11,['python']
2208350,The Course for the Basics of kotlin programming language,True,5228,3.2,13,45,0,2019-02,640.0,2560.0,2019,3,['kotlin']
1021104,Investimentos: Aprenda a Investir seu Dinheiro + 3 Bônus,True,22947,4.66913,6413,129,2,2016-11,455.0,8640.0,2017,1,[]
1611900,Chart Reading Whiteboard Trading Course,True,223,4.33333,6,7,0,2018-03,455.0,8640.0,2018,11,[]
2732914,Work From Home -Start A Successful Home Business For Seniors,True,8224,3.6,34,16,0,2020-01,455.0,1280.0,2020,1,[]
803074,introduction to HTML Course,True,4719,4.15,52,17,0,2016-03,455.0,1280.0,2016,5,['html']
2284943,IBM Watson for Artificial Intelligence & Cognitive Computing,True,321,3.6818199999999996,50,77,0,2019-03,474.0,8960.0,2019,3,[]
2686276,Certified Information Systems Security Professional (CISSP),True,236,3.75,15,15,0,2019-12,455.0,6400.0,2019,12,[]
1511048,Time Management - Getting Control Of Your Life,True,15,4.16667,3,23,0,2018-01,0.0,5760.0,2018,4,[]
2581136,* Huawei HCIA (HCNA) Configuration Labs *,True,1208,3.5625,8,18,0,2019-09,455.0,6080.0,2019,9,[]
1823290,Complete Practical LINQ Tutorial in C#,True,915,4.0,91,73,0,2018-07,455.0,1920.0,2018,8,['c#']
1585934,Masterclass: Start Your Water Refilling Station Business!,True,885,3.95,15,25,0,2018-03,455.0,6400.0,2018,3,[]
738346,Oracle SQL for Analysis and Reporting: essential training,True,1131,4.1,50,34,0,2016-01,455.0,5760.0,2016,3,['sql']
1442542,Quickbooks Online Payroll,True,33,2.71429,7,18,0,2017-11,455.0,2560.0,2018,12,[]
1737068,El pequeño curso de la inversión paciente y racional,True,2203,4.40083,561,184,0,2018-06,455.0,8640.0,2018,6,[]
2539396,投资新手课：各类型投资以及其风险与分析方法,True,9,3.875,4,57,0,2019-09,455.0,1280.0,2019,9,[]
1898284,QlikView Dashboard Development,True,43,3.83333,9,35,0,2018-09,455.0,8000.0,2018,9,[]
2294823,Kubernetes Made Easy: Learn Kubernetes From Scratch,True,8475,4.4390800000000015,1323,54,0,2019-03,481.0,8960.0,2019,4,['kubernetes']
2231700,JavaScript YouTube API Course,True,4219,3.55,18,20,0,2019-02,455.0,1280.0,2019,4,"['javascript', 'api']"
2672964,QuickBooks Online 2020,True,3335,4.4,25,15,0,2019-11,455.0,1280.0,2019,11,[]
1514956,"Accounting basics, the ultimate course",True,3,4.0,1,20,0,2018-01,455.0,8640.0,2018,4,[]
448836,Excel 2013 Introduction,True,385,3.95,95,41,1,2015-03,455.0,2560.0,2015,3,['excel']
1347780,Learn Bootstrap Fundamentals| Bootstrap for Web Development,True,1370,4.2,10,16,0,2017-09,455.0,7360.0,2017,11,['bootstrap']
2608732,"Python,OOPS & API's Foundation Course In Depth for Beginners",True,34,4.375,4,37,0,2019-10,455.0,8640.0,2019,12,[]
1616532,Java Web Application Development (Adv Java),True,1522,3.8,10,28,0,2018-03,468.0,1920.0,2018,3,['java']
802702,Create 'How-To' Writing Like a Pro,True,1655,4.33333,397,25,0,2016-03,455.0,3200.0,2016,3,[]
2864216,Bagaimana Cara Melakukan Penelitian Akuntansi untuk Pemula,True,122,5.0,1,20,0,2020-03,455.0,2560.0,2020,3,[]
744318,Network Marketing 2.0. The Smart Way To Success,True,165,3.65,10,21,0,2016-01,455.0,1280.0,2016,2,[]
2010596,IPython and Jupyter Notebook In Practice: 3-in-1,True,263,4.15,27,88,0,2018-11,462.0,8640.0,2018,11,[]
2958460,Excel e finanças: controle pessoal e empresarial,True,1,0.0,0,46,0,2020-04,455.0,1920.0,2020,4,"['excel', 'e']"
3371014,Power BI - Financial Reporting with Basic Analysis and Chart,True,7,3.0,2,28,0,2020-07,0.0,5760.0,2020,8,['basic']
1471632,Master Drools - Turn Complex Logic into Simple to Read Rules,True,2620,4.28333,587,46,0,2017-12,455.0,1280.0,2018,10,['logic']
3346024,SAP ACTIVATE Project Manager Masterclass (on C_ACTIVATE12),True,480,4.33333,9,124,0,2020-07,3200.0,8640.0,2020,8,['sap']
1145090,Learn By Example : Apache Flink,True,3609,3.35,236,41,0,2017-03,455.0,6400.0,2017,3,[]
2819987,AngularDart - Build Dynamic Web Apps with Angular & Dart,True,235,4.3,21,129,0,2020-02,455.0,8640.0,2020,4,"['angular', 'dart']"
1308818,Earn Passive Income by Building a Healthy Food Business,True,1016,2.7,5,8,0,2017-07,455.0,3200.0,2017,8,[]
197836,Projects in HTML5,True,9191,3.4,288,76,0,2014-04,455.0,3840.0,2014,6,['html5']
660910,Learning JavaScript Data Structures and Algorithms ,True,615,3.35,112,15,0,2015-11,455.0,4800.0,2015,11,"['javascript', 'algorithms']"
1112604,Javascript Specialist,True,661,4.3,92,81,0,2017-02,455.0,8640.0,2017,2,['javascript']
3299672,"Build a REST API with MariaDB ,Python, Django",True,5428,4.38462,13,23,0,2020-07,455.0,1280.0,2020,7,"['api', 'mariadb', 'django']"
3016390,Angular Two Certification Programmer Guide (Test Prep),True,3416,2.9,13,8,0,2020-04,455.0,8640.0,2020,5,['angular']
3312322,CAIIB Exam Concepts made Easy,True,0,0.0,0,7,0,2020-07,0.0,2240.0,2020,8,[]
1431824,VSD - RISCV : Instruction Set Architecture (ISA) - Part 1a,True,927,4.15789,136,21,0,2017-11,455.0,6080.0,2017,11,[]
1169068,App Store Success : How To Come Up With App Ideas,True,700,3.625,8,10,0,2017-04,455.0,8640.0,2017,5,[]
2439374,Introductory Managerial Accounting,True,77,4.5,16,24,0,2019-07,0.0,1600.0,2019,9,[]
2999532,101 Splunk Core Certified Power User Practice Questions,True,94,3.9736800000000003,27,0,2,2020-04,455.0,1280.0,2020,4,[]
661114,Be A Better Manager 3 - Team Building Management Training,True,1801,4.350569999999999,410,17,0,2015-11,455.0,8000.0,2015,11,[]
1388638,Mastering Kotlin for Android Development,True,60,3.25,13,35,0,2017-10,455.0,8000.0,2017,10,['kotlin']
2245874,Sistema Expert de Finanças Pessoais,True,1,0.0,0,8,0,2019-02,455.0,1280.0,2019,3,[]
3094766,Network Automation & Programmability  Foundations,True,25,4.83333,3,67,0,2020-05,455.0,1280.0,2020,5,['automation']
2465984,Basics of Tricentis Tosca,True,790,4.1,34,7,1,2019-07,455.0,1280.0,2019,7,[]
3064496,Learn Hacking and use your Android as a Hacking Machine,True,24562,3.4797300000000004,505,17,0,2020-04,455.0,1280.0,2020,5,[]
760752,JavaScript Basics for Beginners Introduction to coding,True,5566,4.0,60,19,0,2016-02,455.0,8640.0,2016,2,['javascript']
3146520,How To Start Your Own Successful Marketing Agency,True,61,4.75,6,67,0,2020-05,455.0,3200.0,2020,6,[]
3379788,FRM Part 2 - Book 2 - Credit Risk (Part 1/2),True,12,0.0,0,9,0,2020-07,455.0,3200.0,2020,8,[]
2273034,"Build Mobile Apps, No Coding, starting from a spreadsheet",True,3747,3.5,33,21,0,2019-03,468.0,3200.0,2019,4,[]
3012512,The Kali OS Uses In Cyber Security,True,19210,2.7867599999999997,166,7,0,2020-04,455.0,8640.0,2020,6,[]
749290,CCNA and CCNP Real World Labs - Data Centers and Cabling,True,1461,4.27273,229,47,0,2016-02,455.0,2240.0,2016,4,[]
999928,Introduction to C Programming for the Raspberry Pi,True,2252,3.55,69,41,0,2016-11,455.0,1600.0,2016,12,['c']
233946,The Art Of App Design & Marketing,True,2698,4.4,12,35,0,2014-05,455.0,1280.0,2014,5,[]
2143160,RethinkDB with C#,True,6894,3.95,11,17,1,2019-01,455.0,1280.0,2019,1,['c#']
3127820,CCOAK Confluent Certified Operator for Apache Kafka PRACTICE,True,254,4.5,32,0,2,2020-05,455.0,8320.0,2020,5,[]
1660066,Procedural Terrain Generation with Unity,True,6364,4.62,606,85,0,2018-04,455.0,1280.0,2018,5,['unity']
1695834,Advanced Application Injection : Mobile and Website Hacking,True,57,3.7,14,14,0,2018-05,455.0,6400.0,2018,5,[]
1329056,How to Report to a NonProfit/Not-for-Profit Board,True,9,2.0,3,7,0,2017-08,455.0,1600.0,2017,9,[]
2737816,Pass MB-200 Exam: Microsoft Power Platform+Dynamics 365 Core,True,649,4.5864199999999995,111,93,0,2020-01,0.0,12800.0,2020,4,[]
2104244,Building Desktop Applications with Python and Kivy,True,515,4.05,82,84,0,2018-12,800.0,3200.0,2019,2,['python']
808966,Scared of Java Programming?Try Step by Step Java for Testers,True,2836,4.6087,315,134,0,2016-03,455.0,8640.0,2016,4,['java']
2896370,SwiftUI - The Complete Developer Course,True,920,4.46753,120,231,0,2020-03,455.0,8640.0,2020,4,['swiftui']
3399338,SQL for Data Analysis - with SQL Server,True,21920,4.48529,72,67,0,2020-08,455.0,2880.0,2020,8,['sql']
2736978,2020-PARA KAZANMA SANATI ( Fonlarla Herşeye Yatırım Yapmak ),True,2640,4.68613,1018,12,0,2020-01,455.0,1280.0,2020,1,[]
2847388,"Data Lake, Firehose, Glue, Athena, S3 and AWS SDK for .NET",True,143,4.4,25,16,0,2020-03,455.0,1280.0,2020,3,['.net']
1352538,The Full Stack Developer Bootcamp,True,415,3.9,59,75,0,2017-09,455.0,8640.0,2017,11,[]
2007400,Career Development Masterclass™: Build a Successful Career,True,4010,4.15,28,13,0,2018-11,455.0,8640.0,2018,11,[]
1007632,RHCE Linux System Engineer Complete Course,True,4871,4.27419,528,59,0,2016-11,700.0,1280.0,2016,12,['linux']
2073602,How to bid & estimate interior & exterior painting jobs,True,553,4.05,22,9,0,2018-12,455.0,8640.0,2018,12,[]
1231706,AWS Certified Developer - Associate Tutorial - Step 1,True,61,3.9,15,28,0,2017-05,455.0,8000.0,2017,5,[]
781076,Become the Perfect Front End Developer with HTML5/CSS3/JS,True,1112,3.0,23,215,0,2016-03,455.0,6400.0,2016,3,[]
2313634,"Make Money Online: Sell your ""Junk"" on Facebook Marketplace",True,2030,4.4,14,19,0,2019-04,455.0,8640.0,2019,6,[]
1355958,Trading con Hombro cabeza hombro,True,4,0.0,0,11,0,2017-09,455.0,1280.0,2017,9,[]
2321588,The Complete Guide to Apache Airflow 2020,True,2403,3.15,28,16,0,2019-04,455.0,1280.0,2019,4,[]
18488,Management Principles,True,446,3.45,90,39,0,2012-05,700.0,6400.0,2012,5,[]
1241254,AWS Serverless APIs & Apps - A Complete Introduction,True,53185,4.644369999999999,8632,142,0,2017-06,455.0,8640.0,2017,6,[]
1857946,How to build a positive community between parents-teachers?,True,612,3.25,4,10,0,2018-08,455.0,1280.0,2018,8,[]
1668910,IT Certification - Study guide to pass at first attempt !,True,110,3.5,19,35,0,2018-04,455.0,8640.0,2018,5,[]
1527260,Modern JavaScript The Complete Course - Build +15 Projects,True,2040,4.55882,357,312,0,2018-01,455.0,8640.0,2018,2,['javascript']
2309724,"Grant writing for artists, non-profits & freelance writers",True,55,3.95,10,21,0,2019-04,455.0,5120.0,2019,6,[]
1470246,AutoCAD 2018 Basics for Beginners,True,920,4.1,52,7,0,2017-12,455.0,6720.0,2017,12,[]
1359988,Business Management: Motivating Workers,True,258,3.8,27,17,0,2017-09,455.0,8640.0,2017,10,[]
642662,"Design an Amazing Flyer, Brochure Poster Like a Professional",True,1206,3.8,22,14,0,2015-10,455.0,1920.0,2015,11,[]
785138,Beta: F# in the Workplace,True,48,4.35,10,12,0,2016-03,0.0,1920.0,2016,3,['f#']
1326800,Learn Java Creating Android Games Using the LibGDX library,True,2690,4.09091,413,302,0,2017-08,455.0,5120.0,2017,8,['java']
1966456,Database Management System : MySQL and Database Modelling,True,5313,4.3,27,50,0,2018-10,455.0,6080.0,2020,3,['mysql']
383374,Success in sales: Building your book of business ,True,1062,4.18421,153,11,0,2015-01,455.0,1920.0,2015,2,[]
2982240,Linux Heap Exploitation - Part 1,True,504,4.76882,100,22,0,2020-04,455.0,6400.0,2020,6,['linux']
2525830,Oracle Application Framework(OAF) - Beginners to Expert,True,1241,4.122809999999999,196,40,0,2019-08,481.0,8960.0,2019,8,[]
1126172,Database Security for Cyber Professionals,True,813,3.6,65,15,0,2017-02,455.0,8640.0,2017,2,[]
3083206,CCNA 200-301 - 640 Commented Answers - [ Updated 2020 ],True,1696,3.9375,8,6,2,2020-05,455.0,6080.0,2020,6,[]
1024598,Aristotle on Advertising,True,2826,3.85,129,11,0,2016-11,455.0,1280.0,2017,1,[]
1347858,2020 Bitcoin: Pass The Certified Bitcoin Professional Exam,True,3638,4.2,60,34,0,2017-09,455.0,1280.0,2018,2,['bitcoin']
1720558,The Modern GraphQL Bootcamp (with Node.js and Apollo),True,21559,4.66986,3526,118,0,2018-05,455.0,5440.0,2018,10,"['graphql', 'node.js']"
1313936,Mulesoft - Mule ESB from Beginner to Expert,True,1210,3.07143,436,47,0,2017-08,455.0,5120.0,2018,9,[]
3221013,FRM Part 2 - Book 1 - Market Risk (Part 2/2),True,17,0.0,0,7,0,2020-06,455.0,1600.0,2020,6,[]
